UserID,Age,Gender,Height (cm),Weight (kg),BMI,Chest (cm),Waist (cm),Hip (cm),Body Type,Base Size,Previous Purchase,Brand,Item Purchased,Size Purchased,Fit Feedback,Return/Exchange Status,Reason for Return/Exchange,Season,Purchase Location,Loyalty Status,Promotion Influence,Region,Timestamp
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Uniqlo,Dress,L,Too Small,Exchanged,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2022-10-23 20:59
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,H&M,Dress,L,Too Small,Returned,Fit Issue,Autumn,In-Store,Occasional Buyer,No,North America,2022-04-30 04:58
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Zara,Sweater,S,Too Large,Returned,Fit Issue,Autumn,In-Store,Occasional Buyer,No,North America,2023-07-01 04:54
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Nike,Jacket,S,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-02-28 12:54
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Levi's,T-shirt,M,Fit Well,Returned,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2023-04-17 12:51
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Levi's,Shorts,M,Too Large,Exchanged,Other,Autumn,In-Store,Occasional Buyer,No,North America,2023-06-17 19:20
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Levi's,Sweater,M,Too Large,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-05-06 10:16
User047,27,Non-Binary,163,109,41.03,91,74,128,Average,M,False,Nike,Jeans,S,Too Large,Returned,Quality Issue,Autumn,In-Store,Occasional Buyer,No,North America,2023-06-10 05:56
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Zara,T-shirt,M,Too Large,Exchanged,Quality Issue,Spring,Online,New Buyer,No,Australia,2022-05-08 00:05
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Nike,Skirt,L,Fit Well,Returned,Changed Mind,Spring,Online,New Buyer,No,Australia,2022-10-12 18:25
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,H&M,Jacket,XL,Too Small,Exchanged,Quality Issue,Spring,Online,New Buyer,No,Australia,2023-09-10 13:00
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Zara,Jacket,M,Fit Well,Kept,,Spring,Online,New Buyer,No,Australia,2023-02-18 01:00
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,H&M,T-shirt,XL,Too Large,Exchanged,Changed Mind,Spring,Online,New Buyer,No,Australia,2022-10-01 15:16
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Nike,Jeans,L,Too Large,Returned,Quality Issue,Spring,Online,New Buyer,No,Australia,2023-01-15 11:12
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Nike,Skirt,L,Fit Well,Returned,Fit Issue,Spring,Online,New Buyer,No,Australia,2023-09-26 20:27
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Nike,Jeans,L,Fit Well,Returned,Quality Issue,Spring,Online,New Buyer,No,Australia,2022-05-17 11:08
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Uniqlo,Sweater,XL,Fit Well,Kept,,Spring,Online,New Buyer,No,Australia,2023-08-22 09:19
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Zara,Skirt,L,Fit Well,Kept,,Spring,Online,New Buyer,No,Australia,2023-10-30 06:14
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Uniqlo,Jeans,XXL,Too Large,Kept,,Spring,Online,New Buyer,No,Australia,2023-01-31 03:04
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,Zara,Dress,M,Too Large,Kept,,Spring,Online,New Buyer,No,Australia,2022-09-07 20:07
User048,23,Female,152,117,50.64,113,94,82,Petite,XL,True,H&M,Skirt,XXL,Fit Well,Exchanged,Quality Issue,Spring,Online,New Buyer,No,Australia,2023-09-24 22:20
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Levi's,Skirt,XL,Too Large,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2023-12-14 01:50
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Levi's,Jacket,L,Too Small,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2023-07-27 23:12
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Zara,Dress,M,Too Small,Returned,Other,Summer,In-Store,Occasional Buyer,No,North America,2023-01-20 04:25
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,H&M,T-shirt,XL,Fit Well,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2023-07-20 03:08
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,H&M,T-shirt,XL,Fit Well,Returned,Quality Issue,Summer,In-Store,Occasional Buyer,No,North America,2022-05-20 13:28
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Levi's,T-shirt,L,Fit Well,Returned,Quality Issue,Summer,In-Store,Occasional Buyer,No,North America,2022-09-30 11:40
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Nike,Jacket,M,Too Small,Returned,Fit Issue,Summer,In-Store,Occasional Buyer,No,North America,2022-11-29 12:57
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Zara,Skirt,L,Fit Well,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2022-06-03 19:24
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Zara,Dress,M,Too Small,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2022-10-13 01:45
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Zara,Sweater,M,Too Small,Returned,Fit Issue,Summer,In-Store,Occasional Buyer,No,North America,2023-07-19 07:54
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Levi's,Shorts,XL,Too Small,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2023-01-17 21:45
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Uniqlo,Jeans,XXL,Fit Well,Exchanged,Other,Summer,In-Store,Occasional Buyer,No,North America,2022-10-20 22:01
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Uniqlo,T-shirt,XL,Too Small,Kept,,Summer,In-Store,Occasional Buyer,No,North America,2022-06-22 02:36
User049,30,Female,169,93,32.56,112,102,128,Curvy,XL,False,Levi's,Jacket,L,Fit Well,Exchanged,Changed Mind,Summer,In-Store,Occasional Buyer,No,North America,2022-01-09 11:29
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,H&M,Jeans,XS,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-06-06 03:12
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Nike,Skirt,XS,Too Small,Returned,Other,Autumn,In-Store,Occasional Buyer,No,North America,2023-08-27 02:40
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Levi's,Sweater,XS,Too Large,Returned,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2022-06-20 21:49
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Zara,Shorts,XS,Fit Well,Returned,Other,Autumn,In-Store,Occasional Buyer,No,North America,2023-09-07 03:15
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,H&M,Shorts,XS,Fit Well,Returned,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2022-01-18 17:24
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Uniqlo,T-shirt,XS,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2022-03-27 14:55
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Uniqlo,Dress,XS,Too Small,Exchanged,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2023-07-15 09:16
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Uniqlo,Jacket,XS,Fit Well,Exchanged,Fit Issue,Autumn,In-Store,Occasional Buyer,No,North America,2022-11-29 20:28
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Uniqlo,Skirt,XS,Fit Well,Exchanged,Quality Issue,Autumn,In-Store,Occasional Buyer,No,North America,2023-07-20 07:03
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Levi's,Shorts,XS,Fit Well,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-05-25 04:29
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Levi's,Dress,XS,Fit Well,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2023-05-18 02:37
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,H&M,Skirt,XS,Too Small,Returned,Changed Mind,Autumn,In-Store,Occasional Buyer,No,North America,2022-08-24 20:50
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Levi's,Skirt,XS,Too Small,Returned,Other,Autumn,In-Store,Occasional Buyer,No,North America,2022-07-02 04:08
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,H&M,T-shirt,XS,Too Small,Kept,,Autumn,In-Store,Occasional Buyer,No,North America,2022-03-05 02:23
User050,55,Female,170,88,30.45,79,65,106,Average,XS,False,Nike,Dress,XS,Too Large,Returned,Other,Autumn,In-Store,Occasional Buyer,No,North America,2022-07-04 09:57
